EAN,size,brand,color,category,heelType,shoeType,shoeWidth,heelHeight,returnable,name [el_CY],name [en_GB],updateOnDelta,refinementColor,variantGroupCode,jiniusSkuMatchCode,longDescription [el_CY],shortDescription [en_GB],mainImage.source,mainImage.original_url,shortDescription [el_CY],secondary_image_1.source,secondary_image_1.original_url,secondary_image_2.source,secondary_image_2.original_url,secondary_image_3.source,secondary_image_3.original_url,longDescription [en_GB],fashionMaterial,name,longDescription,shortDescription,mirakl_product_id,group_id1,name [en_GB,group_id2,final_group_id,final_group_id_clip_strict,manual_group_id,manual_group_name
[],42,ADIDAS,White,FaMeShSneakers,,,,,true,Vl court 3.0,Vl court 3.0,,white,90a19645-5162-45aa-9cb3-9b25b9ec10ee,[],,"Cushioned suede sneakers that elevate any casual look.<br>
Show off those iconic 3-stripes against a soft, suede backdrop. These adidas sneakers are refined yet easy to wear. The suede upper is lined for comfort and lightly cushioned to keep you moving freely through your routine. The vulcanized rubber outsole looks at home at the skate park and on the street.<br>
<br>
Details<br>
Regular fit<br>
Lace closure<br>
Suede upper<br>
Textile lining<br>
Cushioned midsole<br>
Vulcanized rubber outsole<br>
Imported<br>
Product color: cloud white / core black / grey one<br>
Product code: id6285",https://media-prod-eu-1.mirakl.net/SOURCE/d99bf1ace52e4133920d9f2c45ff3e2a,https://privesports.com.cy/product_catalog/groups/170024/id6285-white.jpg,"Cushioned suede sneakers that elevate any casual look.<br>
Show off those iconic 3-stripes against a soft, suede backdrop. These adidas sneakers are refined yet easy to wear. The suede upper is lined for comfort and lightly cushioned to keep you moving freely through your routine. The vulcanized rubber outsole looks at home at the skate park and on the street.<br>
<br>
Details<br>
Regular fit<br>
Lace closure<br>
Suede upper<br>
Textile lining<br>
Cushioned midsole<br>
Vulcanized rubber outsole<br>
Imported<br>
Product color: cloud white / core black / grey one<br>
Product code: id6285",https://media-prod-eu-1.mirakl.net/SOURCE/40c03ba0d2394eaaa3be3c6e44478928,https://privesports.com.cy/product_catalog/groups/170024/pics/id6285-white_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/0043c80450e548a0979f0eb37d3fbb00,https://privesports.com.cy/product_catalog/groups/170024/pics/id6285-white_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/e82ca63c3d4a43de966561eea2b6bf04,https://privesports.com.cy/product_catalog/groups/170024/pics/id6285-white_3.jpg,,,,,,01e1c436-0dcb-4062-b440-98d14b83babc,680.0,Vl court 3.0,40,40,40,37.0,Adidas VI court 3.0
[],US 10/EU 44,ASICS,Orange/yellow,FaMeShSneakers,,,,,true,Asics men's noosa tri 16,Asics men's noosa tri 16,,,f1039b2e-2efe-4475-8f60-b3f8c01fb169,[],,"The NOOSA TRI™ 16 running shoe is comfortable and ideal for a smooth, comfortable running experience. And it’s lightweight, so you don’t have to compromise on speed during your training or a triathlon.The shoe’s FF BLAST™ PLUS technology is soft and light, providing enough comfort without weighing you down. Plus, its ASICSGRIP™ outsole enhances both traction and control, allowing you to focus on achieving a faster, smoother, and more comfortable run. Its lightweight mesh upper is designed to create a unique balance of comfort, breathability and fit.What makes NOOSA TRI™ 16 running shoe fast and comfortable?Lightweight FF BLAST™ PLUS midsole provides added comfort without weighing you down.ASICSGRIP™ outsole rubber provides more traction and control for a faster run.Mesh upper creates a unique balance of comfort, breathability and fit while remaining lightweight.",https://media-prod-eu-1.mirakl.net/SOURCE/59f3b48d72b447c1962752d054f9f49e,https://s3.gy.digital/famousports/uploads/asset/data/369744/1011B872-751_1.jpg,,https://media-prod-eu-1.mirakl.net/SOURCE/0858eac640bb4d92afc70841756b5c2d,https://s3.gy.digital/famousports/uploads/asset/data/369769/1011B872-751_17.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/70ad4698839049ff968582aa0b6dd2ff,https://s3.gy.digital/famousports/uploads/asset/data/370359/1011B872-751_20.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/ebbde08c6db548d9ad366e6aa03fa1b7,https://s3.gy.digital/famousports/uploads/asset/data/370424/1011B872-751_19.jpg,,,,,,439d4a31-fe0f-4bd1-9bb0-90721b3dcee2,713.0,Asics men's noosa tri 16,690,675,684,286.0,Asics noosa tri 16
[],46,MIZUNO,Grey,FaMeShSneakers,,,,,true,Wave sky 6,Wave sky 6,,grey,ea251ad4-9ea5-416d-9af8-4d920ba11c6e,[],,"You‘ll feel like you‘re floating with this soft and smooth wave sky 5. Featuring mizuno enerzy core and mizuno enerzy foam, it provides an even softer landing and amazing energy return. Combined with mizuno wave technology to ensure stability.",https://media-prod-eu-1.mirakl.net/SOURCE/4998f79ebf0948d3868babade80c237f,https://privesports.com.cy/product_catalog/groups/157430/j1gc220251-grey.jpg,"You‘ll feel like you‘re floating with this soft and smooth wave sky 5. Featuring mizuno enerzy core and mizuno enerzy foam, it provides an even softer landing and amazing energy return. Combined with mizuno wave technology to ensure stability.",https://media-prod-eu-1.mirakl.net/SOURCE/527ab5fda240468788461ac43a3b5c2c,https://privesports.com.cy/product_catalog/groups/157430/pics/j1gc220251-grey_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/9ffa9dd539544f3a97eeea663a870387,https://privesports.com.cy/product_catalog/groups/157430/pics/j1gc220251-grey_2.jpg,,,,,,,,c777e08a-895e-45e5-bc0d-49f331d508ba,714.0,Wave sky 6,691,676,685,531.0,Mizuno wave sky 6
[],44.5,ADIDAS,Black,FaMeShSneakers,,,,,true,Pureboost 5,Pureboost 5,,black,6a190c40-fc8f-441e-adbe-57a13466179f,[],,PUREBOOST 5,https://media-prod-eu-1.mirakl.net/SOURCE/3e2664f420c149659f8c48887762ae00,https://administrator.athlokinisi.com.cy/product_catalog/groups/194158/ih3833.jpg,PUREBOOST 5,https://media-prod-eu-1.mirakl.net/SOURCE/05e0d441c5f04bc09a8f551f81974b88,https://administrator.athlokinisi.com.cy/product_catalog/groups/194158/pics/ih3833_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/86f7e3e7b2184a7f9ad0906afaf7e28b,https://administrator.athlokinisi.com.cy/product_catalog/groups/194158/pics/ih3833_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/9e30aa12629e475ea60af88b09962035,https://administrator.athlokinisi.com.cy/product_catalog/groups/194158/pics/ih3833_3.jpg,,,,,,29cc73b1-135c-41ba-8a27-c5f45297be22,715.0,Pureboost 5,390,386,388,364.0,Adidas Pureboost 5
[],43,ON RUNNING,Grey Fog,FaMeShSneakers,,,,,true,Cloudmster,Cloudmster,,grey,75890482-fcd2-4e6b-917e-4060da0c9843,[],,CLOUDMSTER,https://media-prod-eu-1.mirakl.net/SOURCE/20324e90a23c425eb668e34065ebf392,https://administrator.athlokinisi.com.cy/product_catalog/groups/197097/61.97729.jpg,CLOUDMSTER,https://media-prod-eu-1.mirakl.net/SOURCE/c1159beefd754a9c9eaaee8d9275f4ff,https://administrator.athlokinisi.com.cy/product_catalog/groups/197097/pics/61.97729_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/53c1ec12e47b4d1d9e08c28960e2976f,https://administrator.athlokinisi.com.cy/product_catalog/groups/197097/pics/61.97729_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/a21d67747e704eb5b1dc686c2736e548,https://administrator.athlokinisi.com.cy/product_catalog/groups/197097/pics/61.97729_3.jpg,,,,,,bf850b48-1419-40bc-a712-32aa846f6222,716.0,Cloudmster,281,280,280,276.0,ON cloudmonster
[],47,ADIDAS,Black,FaMeShSneakers,,,,,true,Breaknet 2.0,Breaknet 2.0,,black,934630f9-fd86-42ec-9a52-6bf6f38b00c5,[],,Regular fit<br>Lace closure<br>Synthetic upper<br><br>Synthetic lining<br>Rubber outsole<br><br><br><br><br><br><br>N/A<br><br><br><br><br><br>,https://media-prod-eu-1.mirakl.net/SOURCE/356cd400fa314af49b914aa02b2c3d05,https://administrator.athlokinisi.com.cy/product_catalog/groups/157986/hp9425.jpg,Regular fit<br>Lace closure<br>Synthetic upper<br><br>Synthetic lining<br>Rubber outsole<br><br><br><br><br><br><br>N/A<br><br><br><br><br><br>,https://media-prod-eu-1.mirakl.net/SOURCE/d3f55d8e1e6a4532af6012f4ccf51f88,https://administrator.athlokinisi.com.cy/product_catalog/groups/157986/pics/hp9425_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/4e88aa8f9bc5455895606703ea230ece,https://administrator.athlokinisi.com.cy/product_catalog/groups/157986/pics/hp9425_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/77ba5c63090b40f1a5333f71f79bdfff,https://administrator.athlokinisi.com.cy/product_catalog/groups/157986/pics/hp9425_3.jpg,,,,,,1bc2057f-4577-4db3-9dcc-435ccc390f79,717.0,Breaknet 2.0,692,677,686,66.0,Adidas breaknet 2.0
[],42,ADIDAS,Grey,FaMeShSneakers,,,,,true,Galaxy 7,Galaxy 7,,grey,fd061df0-efaa-4e59-ae4f-e2bdd6e4fe2f,[],,"Supportive running shoes with a cushioned feel.<br>
Every run is a journey of discovery. Lace up in these adidas running shoes and explore your potential. The cloudfoam midsole cushions your stride to keep you comfortable as you build endurance. A durable textile upper offers a supportive feel from your first laps to your first 5k.<br>
<br>
Details<br>
Regular fit<br>
Lace closure<br>
Textile upper<br>
Textile lining<br>
Cloudfoam midsole<br>
TPU outsole<br>
Weight: 319 g (size uk 8.5)<br>
Midsole drop: 6 mm (heel 35 mm / forefoot 29 mm)<br>
Product colour: halo silver / carbon / core black<br>
Product code: id8754<br>
<br>
Short distance (0 <br>
- 10 km)<br>
Neutral<br>
Regular width men<br>
6mm<br>
Heel-toe-drop<br>
35mm / 29mm<br>
319g<br>
Size uk 8.5<br>
<br>
Cloudfoam<br>
Comfort everywhere, every day<br>
A holistic comfort experience from step-in to stride. Designed for an ultra-soft step with endless cushioning.",https://media-prod-eu-1.mirakl.net/SOURCE/58b97e7173a243f4b1a027638549b0fa,https://privesports.com.cy/product_catalog/groups/174819/id8754-grey.jpg,"Supportive running shoes with a cushioned feel.<br>
Every run is a journey of discovery. Lace up in these adidas running shoes and explore your potential. The cloudfoam midsole cushions your stride to keep you comfortable as you build endurance. A durable textile upper offers a supportive feel from your first laps to your first 5k.<br>
<br>
Details<br>
Regular fit<br>
Lace closure<br>
Textile upper<br>
Textile lining<br>
Cloudfoam midsole<br>
TPU outsole<br>
Weight: 319 g (size uk 8.5)<br>
Midsole drop: 6 mm (heel 35 mm / forefoot 29 mm)<br>
Product colour: halo silver / carbon / core black<br>
Product code: id8754<br>
<br>
Short distance (0 <br>
- 10 km)<br>
Neutral<br>
Regular width men<br>
6mm<br>
Heel-toe-drop<br>
35mm / 29mm<br>
319g<br>
Size uk 8.5<br>
<br>
Cloudfoam<br>
Comfort everywhere, every day<br>
A holistic comfort experience from step-in to stride. Designed for an ultra-soft step with endless cushioning.",https://media-prod-eu-1.mirakl.net/SOURCE/1fb5ac18f25f4ba4a8095ee8c21d7803,https://privesports.com.cy/product_catalog/groups/174819/pics/id8754-grey_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/b480f2e6af514c1c9da39dbb845cb745,https://privesports.com.cy/product_catalog/groups/174819/pics/id8754-grey_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/ad07898ba9a446afbae73a8bdac5bfe2,https://privesports.com.cy/product_catalog/groups/174819/pics/id8754-grey_3.jpg,,,,,,aef4f22b-9ec5-4ca4-94ef-56df0060c611,718.0,Galaxy 7,491,483,488,248.0,Adidas galaxy 7
[],43,JOMA,Brown,FaMeShSneakers,,,,,true,C.n-600 men 2224 brown,C.n-600 men 2224 brown,,brown,eba05a20-5fec-4a9d-be7a-12f96723d885,[],,<html><body><p>C.N-600 MEN 2224 BROWN</p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/89bd2ac95cea4814bb2fc71a6f5ef9b0,https://powersoft365customers.blob.core.windows.net/ee54856a-joma-sports-cyprus-ltd/Models/CN600W2224.jpg?updated=20230322145047,<html><body><p></p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/89bd2ac95cea4814bb2fc71a6f5ef9b0,https://powersoft365customers.blob.core.windows.net/ee54856a-joma-sports-cyprus-ltd/Models/CN600W2224.jpg?updated=20230322145047,,,,,"Mens casual shoes, designed with a modern and elegant air. This fashionable model is suitable for daily use.<br/>The upper is made of synthetic material, resistant to friction to increase the durability of the shoes.<br/><br/>The insole is removable dual-density Memory Foam. This type of insole adapts to the shape of the foot, recovers its shape immediately and offers comfort.<br/><br/>The double density midsole has the double FULL DUAL PULSOR cushioning system. In the upper part it incorporates FOAM REACTIVE, a system developed in foam that absorbs each impact and cushions.<br/><br/>The sole is made of resistant DURABILITY rubber. Among the most notable benefits of these shoes is its non-slip sole developed with SLIP RESISTANT technology. In this way, the athlete will walk safely. Likewise, it has FLEXO flexion lines to turn them into flexible shoes.",,,,,bae28684-b20c-478f-8694-58d2154c2ee7,719.0,C.n-600 men 2224 brown,693,678,687,532.0,Joma cn-600 2224 sneakers
['5299900765163'],44 2/3,ADIDAS,White,FaMeShSneakers,,,,,true,,Adidas advantage base,,white,4ab36b5e-1511-4aaa-a012-8221de169949,[],,<html><body><p>ADIDAS ADVANTAGE BASE      FTWWHT/FTWWHT/ORBGRN</p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/01e171225aeb424682baa6fa67b7083e,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/IF8558.jpg?updated=20240424081936,<html><body><p></p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/b216bcf7aba94fb0b740fb1dc8093a0b,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/IF8558_1.jpg?updated=20240424081937,https://media-prod-eu-1.mirakl.net/SOURCE/64dffa1469c844bb81e4540140fff6d6,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/IF8558_2.jpg?updated=20240424081939,https://media-prod-eu-1.mirakl.net/SOURCE/cebcb94940f6474d86d6a27b809ddae3,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/IF8558_3.jpg?updated=20240424081940,,,,,,bc31b02c-713c-4e97-a536-80fe4700bbd6,0.0,Adidas advantage base,1,1,1,1.0,Adidas advantage base
['196152002532'],37.5,NIKE,Champagne/mtlc Red Bronze-light Violet,FaWoShSneakers,,,,,true,,Nike dunk low canyon rust blue,,miscellaneous,28e400b0-815c-442b-bf0b-2ed71700bbc1,[],,<html><body><p>Nike Dunk Low Canyon Rust Blue</p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/43769bc3439949e6b18f17762747260f,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/DD1503-602.jpg?updated=20230504125611,<html><body><p></p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/42bfd6dde8564fce9fe677a1ab05e35c,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/DD1503-602_1.jpg?updated=20230504125432,https://media-prod-eu-1.mirakl.net/SOURCE/00d3208c43444b1aac2c3053a61917ef,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/DD1503-602_2.jpg?updated=20230505114956,https://media-prod-eu-1.mirakl.net/SOURCE/8d4327391713478d8a56dd41ffd2ba26,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/DD1503-602_3.jpg?updated=20230504125114,,,,,,4dd14135-19bf-4227-9a7f-95f4af94a4e9,720.0,Nike dunk low canyon rust blue,694,679,688,55.0,Nike dunk low
[],42.5,SALOMON,Black / Anthracite,FaMeShSneakers,,,,,true,Predict soc shoes,Predict soc shoes,,black,2eb6b07e-df7c-4767-b6a7-935f83356416,[],,"<div class=""product-benefits_benefit"" style=""box-sizing: border-box; margin-bottom: 3rem; color: #707070; font-family: new-hero, salomon-fallback, sans-serif; font-size: 14px; letter-spacing: 0.14px;""><h3 style=""box-sizing: border-box; margin: 0px 0px 1rem; font-variant-numeric: normal; text-transform: initial; letter-spacing: 0.01em; font-size: 1.4rem; line-height: 2.4rem; color: #000000;"">Step-in Comfort</h3><p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1rem;"">A custom stretch knit and soft heel padding hug your foot as you run.</p></div><div class=""product-benefits_benefit"" style=""box-sizing: border-box; margin-bottom: 3rem; color: #707070; font-family: new-hero, salomon-fallback, sans-serif; font-size: 14px; letter-spacing: 0.14px;""><h3 style=""box-sizing: border-box; margin: 0px 0px 1rem; font-variant-numeric: normal; text-transform: initial; letter-spacing: 0.01em; font-size: 1.4rem; line-height: 2.4rem; color: #000000;"">Easy Transitions</h3><p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1rem;"">Effortless transitions for every activity - independent platforms on the outsole activate to stabilize your stride when you need it, how you need it.</p></div><div class=""product-benefits_benefit"" style=""box-sizing: border-box; margin-bottom: 3rem; color: #707070; font-family: new-hero, salomon-fallback, sans-serif; font-size: 14px; letter-spacing: 0.14px;""><h3 style=""box-sizing: border-box; margin: 0px 0px 1rem; font-variant-numeric: normal; text-transform: initial; letter-spacing: 0.01em; font-size: 1.4rem; line-height: 2.4rem; color: #000000;"">Durable Cushioning</h3><p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1rem;"">Plush, consistent&nbsp;cushioning&nbsp;with every&nbsp;strike –&nbsp;our&nbsp;TPU-based&nbsp;Infiniride™&nbsp;foam&nbsp;allows&nbsp;you&nbsp;to&nbsp;clock&nbsp;miles in first-class&nbsp;comfort.</p></div>",https://media-prod-eu-1.mirakl.net/SOURCE/aac5c02e69eb4f27aea418f52ea8ec58,https://administrator.athlokinisi.com.cy/product_catalog/groups/102751/411262-black.jpg,"<div class=""product-benefits_benefit"" style=""box-sizing: border-box; margin-bottom: 3rem; color: #707070; font-family: new-hero, salomon-fallback, sans-serif; font-size: 14px; letter-spacing: 0.14px;""><h3 style=""box-sizing: border-box; margin: 0px 0px 1rem; font-variant-numeric: normal; text-transform: initial; letter-spacing: 0.01em; font-size: 1.4rem; line-height: 2.4rem; color: #000000;"">Step-in Comfort</h3><p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1rem;"">A custom stretch knit and soft heel padding hug your foot as you run.</p></div><div class=""product-benefits_benefit"" style=""box-sizing: border-box; margin-bottom: 3rem; color: #707070; font-family: new-hero, salomon-fallback, sans-serif; font-size: 14px; letter-spacing: 0.14px;""><h3 style=""box-sizing: border-box; margin: 0px 0px 1rem; font-variant-numeric: normal; text-transform: initial; letter-spacing: 0.01em; font-size: 1.4rem; line-height: 2.4rem; color: #000000;"">Easy Transitions</h3><p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1rem;"">Effortless transitions for every activity - independent platforms on the outsole activate to stabilize your stride when you need it, how you need it.</p></div><div class=""product-benefits_benefit"" style=""box-sizing: border-box; margin-bottom: 3rem; color: #707070; font-family: new-hero, salomon-fallback, sans-serif; font-size: 14px; letter-spacing: 0.14px;""><h3 style=""box-sizing: border-box; margin: 0px 0px 1rem; font-variant-numeric: normal; text-transform: initial; letter-spacing: 0.01em; font-size: 1.4rem; line-height: 2.4rem; color: #000000;"">Durable Cushioning</h3><p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1rem;"">Plush, consistent&nbsp;cushioning&nbsp;with every&nbsp;strike –&nbsp;our&nbsp;TPU-based&nbsp;Infiniride™&nbsp;foam&nbsp;allows&nbsp;you&nbsp;to&nbsp;clock&nbsp;miles in first-class&nbsp;comfort.</p></div>",https://media-prod-eu-1.mirakl.net/SOURCE/d7bd710166f844bdb6372739ed5d2b1f,https://administrator.athlokinisi.com.cy/product_catalog/groups/102751/pics/411262-black_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/c82b762afc974a3fafe69fe135cba7c9,https://administrator.athlokinisi.com.cy/product_catalog/groups/102751/pics/411262-black_3.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/8baf9839d46f4c81a001c7212eec8b6a,https://administrator.athlokinisi.com.cy/product_catalog/groups/102751/pics/411262-black_4.jpg,,,,,,a21a9557-3b3f-43ad-b671-793933411dc7,721.0,Predict soc shoes,695,680,689,533.0,Skechers predict soc
